Artwork_ID,Artwork_Title,Artwork_Tag,Comments_count,Likes_count
7717,ZBrush 2021.6,"['Digital 3D', 'Creatures', 'Horror', 'Abstract']",1,34
7446,War Lady,"['Digital 2D', 'Science Fiction', 'Illustration', 'Character Design', 'tshirtdesign', 'babes', 'scifi', 'retro', 'cyberpunk', 'warriorlady']",1,49
2336,Eira,"['Digital 3D', 'Fantasy', 'Game Art', 'Character Modeling', 'Elf', 'armour', 'flowers', 'Winter', 'crystal', 'skates', 'petals', 'Sword', 'Wonderland', 'Stars', 'Ice skating', 'water mage']",1,30
6647,Tasteful #1,"['Digital 2D', 'Anatomy', 'Portraits', 'Realism', 'nude', 'female', 'figure', 'girl', 'painterly', 'tasteful', 'elegance']",0,19
5332,"Private house in Georgia,Tbilisi","['Digital 3D', 'Architectural Visualization', 'Architectural Concepts', 'Environmental Concept Art & Design', 'house', 'private', 'architechtural visualization', 'garden', 'plants', 'tree', 'pool', 'hdri', 'sun', 'corona render', 'maxon', 'cinema 4d', 'georgia', 'spectrum', 'megasxans', 'bridge', 'quxel', 'hdriheaven', 'dome', 'underwater', 'grass', '3d']",3,27
721,Assassins Creed Valhalla_Eivor n Jomsviking,"['Digital 2D', 'Fantasy', 'Game Art', 'Fan Art', 'assassinscreed', 'valhalla', 'eivor', 'medieval', 'viking', 'war', 'battlefield', 'castle', 'siege', 'fire', 'ubisoft']",0,52
2174,Doom Ethernal Fan Art,"['Digital 3D', 'Real-time', 'Live Action CG/VFX', 'Concept Art', 'Environmental Concept Art & Design', 'Games and Real-Time 3D Environment Art', 'doom', 'slayer', 'ethernal', 'environment', 'fire', 'fan', 'art', 'fanart', 'red', 'demon', 'demons', 'design', 'ray', 'tracing', 'quixel', 'megascans', 'realistic', 'lighting', 'time', 'realtime', 'unreal', 'engine', 'blender', 'concept', 'substance', 'zbrush', 'pentagram', 'weapon', 'shotgun', 'game']",3,23
4690,Narsiri,"['Digital 2D', 'Fantasy', 'Fan Art', 'Portraits', '', 'worldofwarcraft', '', 'warcraft', '', 'classicwow', '', 'worldofwarcraftclassic', '', 'forthealliance', '', 'warcraftart', '', 'azeroth', '', 'blizzard', '', 'warcraftaddicts', '', 'warcraftfans', '', 'draenei', '', 'horns', 'Shadow Priest', '', 'magic', '', 'demoness', '', 'shadowlands', '', 'fantasyart', '', 'fanart', '', 'wowlegion', '', 'legion', '', 'digitalart', '', 'glowyeyes']",2,49
3850,LadyBoss,"['Digital 2D', 'Game Art', 'Anime & Manga', 'Cover Art', 'Oc', 'OriginalCharacter', 'katana', 'badass', 'yakuza', 'anime', 'manga', 'gangster']",0,41
6259,Spaceship - Exploration Corvette Cepheus,"['Digital 3D', 'Science Fiction', 'Games and Real-Time 3D Environment Art', 'Hard Surface', 'spaceship', 'spacecraft', 'aircraft', 'unreal engine', 'ue4', 'space']",3,29
4157,MODULAR SCI-FI CORRIDOR ENVIRONMENT,"['Digital 3D', 'Real-time', 'Science Fiction', 'Games and Real-Time 3D Environment Art', 'Lighting', 'Real-time', 'Unreal', 'Corridor', 'Environment', '3d', 'Sci-fi', 'UE4', 'Modular', '3dmodeling', 'artstation', 'Hallway']",4,24
5740,S S 4 - Octanian UNITS and TECH - concept stages,"['Digital 2D', 'Concept Art', 'Game Art', 'Creatures', 'Serious Sam 4', 'Serious Sam', 'Nikola Radovic', 'art', 'digital art.', 'concept', 'game art', 'characters', 'monsters', 'Octanian tech', 'Octanian Tropper', 'Octanian Rider', 'Octanian Harvester', 'Octanian Zealot', 'Octanian Sniper', 'Octanian Carrier']",0,13
1352,Cattedrale Santa Maria del Fiore - Florence,"['Digital 3D', 'Architectural Visualization', 'Architectural Concepts', 'Realism', 'maya', 'real', 'realistic', 'scene', 'design', 'exterior', 'realism', 'light', 'arch', 'archiviz', 'architecture', 'arch design', 'autodesk', '3d render', 'photoshop', 'adobe', 'real light', 'building', 'lumion', 'lumion11', 'lumion10', 'Italy', 'italia', 'firenze', 'florence', 'monument', 'santa maria del fiore']",0,10
715,Asking a Dryad for directions,"['Digital 2D', 'Fantasy', 'Illustration', 'Environmental Concept Art & Design']",1,16
1615,Columns Collection -3 - 10 pieces,"['Digital 3D', '3D Printing', 'Architectural Visualization', 'Games and Real-Time 3D Environment Art', 'Realism', 'corinthian', 'doric', 'ionic', 'tuscan', 'decorative', 'decor', 'rome', 'greek', 'pillar', 'architecture', 'athens', 'classic', 'antique', 'molding', 'ornament', 'rococo', 'ornate', 'marble', 'stone', 'pedestal', 'Armen Manukyan']",0,30
762,Autumn Garden - Speed Painting,"['Digital 2D', 'Illustration', 'Tutorials', 'Environmental Concept Art & Design', 'landscape', 'ghibli', 'ghibli studio', 'disney', 'autumn', 'tutorial', 'concept', 'Concept Art', '', 'light', '', 'sunlight', '', 'sunset', '', 'nature', 'Environment', 'Painting', 'garden', 'peaceful', '', 'stone', '', 'cloudy', 'trees', 'spring']",1,28
8080,lips,"['Digital 2D', 'Anatomy', 'Lighting', 'Sketches']",0,27
4780,Night Shift,"['Digital 3D', 'Real-time', 'Concept Art', 'Environmental Concept Art & Design', 'Games and Real-Time 3D Environment Art', 'Crime', 'Scene', 'Environment', 'Art', 'Cinematic', 'Illustration', 'digital 3d', 'real time', '3d environment', 'Murder', 'Crime Scene', 'game and realtime environment', 'Game concept art', '3d digital art', 'Corpse', 'Dead Body', 'Killed', 'Death', 'Motel']",1,19
4163,MP5,"['Digital 3D', 'Real-time', 'Game Art', 'Weapons', 'Character Modeling', 'weapons', 'gam-ready', 'military', 'rifle', 'unreal-engine', 'call of duty', 'battlefield', 'pubg', 'war', 'counter-strike', 'Tactical', 'MP5', 'SMG', 'UMP']",0,21
535,Anatomy and Skin study work-in-progress,"['Digital 3D', 'Real-time', 'Anatomy', 'Realism', 'Character Modeling', '', 'characterart', '', 'anatomy', '', 'realism']",1,28
2824,Frosty Temple,"['Digital 3D', 'Architectural Concepts', 'Gameplay & Level Design', 'Pixel and Voxel Art', 'voxel', 'voxelart', 'voxel artist', 'temple', 'ruins', 'illustration']",1,39
7812,backyard,"['Digital 3D', 'Fantasy', 'Science Fiction', 'Environmental Concept Art & Design', 'cyberpunk', 'scifiart']",2,34
8304,textures,"['Digital 2D', 'Props', 'Textures & Materials', 'Tutorials', '2d', 'textures', 'box', 'metal', 'gold', 'wood', 'steel', 'wax', 'rust', 'stone', 'concrete', 'aluminum']",0,32
5585,Render and Lighting Test,"['Digital 3D', 'Environmental Concept Art & Design', 'Automotive', 'Lighting', 'blender', 'lightroom', 'render', 'environment', 'lighting', 'concept art', 'automotive', 'car', 'artwork', 'reder test', 'practice', 'modelling']",2,29
1950,Darkfall Judge Zero,"['Digital 2D', 'Concept Art', 'Mecha', 'Character Design']",0,57
6751,The Faunt,"['Science Fiction', 'Space', 'Blue', 'Purple', 'Universe', 'Stars', 'Cosmos']",1,33
4556,Mother,"['Digital 2D', 'Fantasy', 'Illustration', 'Board & Card Game Art', 'dragon', 'creature', 'beast', 'mother', 'volcano', 'fire']",0,34
3856,Lambo Ad,"['Animation', 'Motion Graphics', 'Automotive', 'VFX for Film, TV & Animation', 'lambo', 'car', 'ad', 'lamborghini', 'animation', 'vfx', 'motion graphics', 'auto', 'automotive', 'sports car', 'fast']",0,25
3693,K/DA,"['Digital 2D', 'Game Art', 'Cover Art', 'Character Design']",0,39
3761,Kisame Hoshigaki (干柿鬼鮫),"['Digital 3D', 'Animation', 'Anime & Manga', 'Character Design', 'Character Modeling', 'Naruto', 'Akatsuki', 'Kisame', 'Hoshigaki', 'Samehada', '干柿鬼鮫', 'Fanart', 'Manga', 'Anime', 'Masashi', 'Kishimoto']",0,23
3227,Haunted castle,"['Digital 2D', 'Digital 3D', 'Fantasy', 'Concept Art', 'Architectural Concepts', 'Castle', 'Haunted castle', 'Ghost castle', 'Haunted', 'Abandoned', 'Quest', 'Adventure', 'Knight', 'Horror']",0,43
896,Batman Pencil,"['Traditional Dry Media', 'Comic Art', 'Fan Art', 'Sketches', 'Art', 'Draw', 'Illustration', 'Tribute', 'drawing', 'arte', 'game', 'fanart', 'work in progress', 'batman', 'comics', 'sketch', 'pencil', 'dc', 'paper']",1,52
3707,Kaine,"['Digital 2D', 'Game Art', 'Illustration', 'Fan Art', 'nier replicant']",0,61
5627,Rift Colossus,"['Digital 2D', 'Fantasy', 'Illustration', 'Board & Card Game Art', 'giant', 'Cyclops', 'magicthegathering', 'mtg', 'army', 'war', 'magma', 'rift', 'illustration', 'epic']",0,33
8611,索隆/ロロノア・ゾロ,"['Digital 3D', 'Anime & Manga', 'Character Modeling']",1,18
7759,[ PERS234 ] 2016,"['Digital 2D', 'Fantasy', 'Concept Art', 'Environmental Concept Art & Design', 'rainman', 'concept art', 'illustration', 'fantasy', 'environmentart', 'environmentdesign', 'game art', 'Digital 2d', 'Digital Painting']",1,27
2805,Freeride,"['Digital 3D', 'Vehicles', 'Automotive', 'Lighting', 'environments', 'lighting', 'concept', 'surreal', 'atmosphere', 'abandoned', 'render', 'Cars', 'digital3d', 'C4D', 'Neon', 'SCifi', 'FOG', 'Octane', 'mclaren']",1,38
3123,Guitar,"['Digital 3D', 'Real-time', 'Game Art', 'Props', 'Hard Surface', 'guitar', 'props', 'instrument', 'music', 'musical', 'explorer']",1,16
4544,Moriya Suwako,"['Digital 2D', 'Digital 3D', 'Real-time', 'Game Art', 'Lighting', 'Character Modeling', 'Character Modeling', 'Character Design', 'Digital 3D']",0,27
3160,Hades,,0,40
5842,Satan,"['Digital 3D', 'Fantasy', 'Creatures', 'Abstract']",0,33
7237,Urban Jungle - Twinmotion 2020,"['Digital 3D', 'Real-time', 'Architectural Visualization', 'Games and Real-Time 3D Environment Art', 'archviz', 'twinmotion']",0,23
1678,ConceptArtistRPG 2020 project,"['Digital 2D', 'Concept Art', 'Environmental Concept Art & Design', 'Character Design', 'carpg', 'concept artist rpg', 'concept artist rpg 2020', 'carpg2020', 'dark fantasy', 'fantasy', 'horror', 'medieval fantasy', 'medieval']",4,52
3892,Lastword replica hand cannon from Destiny2,"['3D Printing', 'Traditional Sculpture', 'Mixed Media', 'Props', 'Weapons', 'Toys & Collectibles', 'destiny', 'destiny2', 'props', 'cosplay', 'lastword', 'weapon', 'laconic']",1,30
645,Ardour,"['Digital 2D', 'Book Illustration', 'Fan Art', 'Character Design']",2,32
6313,Spring is finally here!,"['Illustration', 'Cover Art', 'Visual Development', 'Story telling', 'Character Art', 'Book illustration']",0,32
1233,COMPENDIUM: Volume One Art Print,"['Digital 2D', 'Fantasy', 'Illustration', 'demon', 'devil']",0,24
449,Alarak,['Digital 3D'],0,23
3627,Jean and Noelle,"['Digital 2D', 'Fantasy', 'Illustration', 'Fan Art']",0,35
5624,Rick and Morty,"['Digital 2D', 'Illustration']",1,35
5652,Robot arm 3 (rigged/animated),"['Digital 3D', 'Mecha', 'Hard Surface', 'Mechanical Design', 'robot', 'robotic', 'arm', 'futuristic', 'cybernetic', 'machine', 'mechanical', 'automation', 'scifi', 'sci-fi', 'hydraulic', 'hard surface', 'cyber', 'industrial']",0,37
1251,Cabin in Norway - Winter/Fall,"['Digital 3D', 'Architectural Visualization', 'Architectural Concepts', 'winter', 'cabin', 'fall', 'wood', 'new', 'snow']",0,29
1617,Combat Animation,"['Digital 3D', 'Animation', 'Game Art', 'VFX for Film, TV & Animation', 'Character Animation', '3danimation', 'gameart', 'characteranimation', 'animation', 'combat']",0,14
3135,Gwen Umm,,0,51
7663,XRL,"['Digital 2D', 'Digital 3D', 'manywayne']",0,29
3383,Hulkbuster,"['Digital 3D', 'Science Fiction', 'Mecha', 'Fan Art', 'Hulkbuster', 'Iron Man', 'Marvel']",0,19
4721,Neeko Curious Chameleon【LOL】妮蔻 冬境仙灵,"['LOL', 'Neeko', 'Curious Chameleon']",2,34
4201,Magical Girl X Big Man kill la kill satsuki kiryuin Junketsu,"['Digital 2D', 'Mixed Media', 'Comic Art', 'Anime & Manga', 'Character Design', 'kill la kill', 'satsuki kiryuin', 'junketsu', 'magical girl', 'armor', 'mahou shoujo', 'comics', 'manga', 'anime', 'muscle']",0,22
7690,Yellow Shirt,"['Digital 2D', 'Fantasy', 'Concept Art', 'Character Design', 'Character Design', 'Character art', 'Concept Art', 'Game art', 'Fantasy', 'Girl', 'Yellow Shirt', 'Budha', 'Horns']",0,52
2467,Europa City,"['Digital 3D', 'Science Fiction', 'Architectural Visualization', 'Environmental Concept Art & Design', 'scifi', 'gunship', 'planet', 'europa', 'jupiter', 'blender', 'spacescape', 'sci-fi', 'science fiction', 'thruster', 'engine', 'spaceart', 'landscape']",1,31
8120,miss,"['Digital 2D', 'Live Action CG/VFX', 'Traditional Paint', 'digital 2D', 'game art', 'illustration', 'character design', 'game development', 'Na', 'Oil painting']",1,13
4684,Nami Katana - Spirit on the edge - 刃に心,"['Digital 3D', 'Real-time', 'Game Art', 'Weapons', 'Realism', 'PBR pipeline', 'Katana', 'samurai', 'game asset', 'environment art']",1,28
5466,RWB Porsche 911,"['Digital 3D', 'Vehicles', 'Automotive', '', 'porsche', '', 'vehicle', '', 'cars', '', '3dsmax', '', '3d', '', 'automotive']",2,27
313,A girl and her kupo - [ FFXIV Commission ],"['Digital 2D', 'Fantasy', 'Illustration', 'Fan Art', 'FFXIV', 'FF14', 'Final Fantasy 14', 'Final Fantasy XIV', 'Miqote', 'Miqote female', 'Catgirl', 'Final Fantasy']",0,56
7286,Vampirella #11 Cover,"['Traditional Paint', 'Comic Art', 'Illustration', 'oil painting', 'comic art', 'illustration']",1,53
7715,Z-37 Narvik,"['Digital 3D', 'Editorial Illustration', 'Hard Surface', 'Realism', 'Kriegsmarine', 'destroyer', 'german', 'ww2', 'wwII', 'world war two', 'warship', 'watercraft', 'navy']",0,21
5514,Raven.,"['Digital 2D', 'Fantasy', 'Character Design', 'void_of_the_endless', 'female', 'woman', 'character', 'femalecharacter', 'originalcharacter', 'characterart', 'characterartist']",1,34
722,Assault Rifle,"['Digital 3D', 'Game Art', 'Weapons', 'Hard Surface', 'rifle', 'assaultrifle', 'scifi', 'gun']",0,29
8523,小练习2020.6.28,,0,20
1027,Black lady ( Sailor ),"['Digital 3D', 'Anime & Manga', 'sailormoon', 'blacklady', 'character', 'Fan art', 'amine', 'girl', 'female']",0,18
2297,ELIXIR,"['Fantasy', 'Concept Art', 'Lighting', 'Bloodborne', 'Clinic', 'Night', 'Fantasy']",0,40
8692,黑魔法守护女巫,"['Digital 2D', 'Fantasy', 'Game Art', 'Character Design']",0,31
393,Absurdness: Dark Djinn (Original concept by YIN ZHE),"['Digital 3D', 'Real-time', 'Fantasy', 'Creatures', 'Character Modeling', 'djinn', 'creature art', 'dark art', 'Horror', 'Concept']",1,23
8476,卡通练习一张,"['Game Art', 'Character Design']",1,32
3944,Lethal Challengers: Kat # 1-Space Western,"['Digital 2D', 'Science Fiction', 'Comic Art', 'Cover Art', 'comic', 'comicbook', 'comicindie', 'cyberpunk', 'sciencefiction', 'cover', 'covervariant']",0,34
3692,K-16 Bryar Blaster (Star Wars Blaster),"['Digital 3D', 'Real-time', 'Props', 'Weapons', 'Hard Surface', 'Digital 3D', 'Props', 'Weapons', 'Hard Surface', 'gun', 'weapon', 'hardsurface', 'pbr', 'Textures', 'Marmoset', 'Toolbag', 'Substance Painter']",0,40
41,"""Two Halves"" - [UE4]","['Digital 3D', 'Real-time', 'Game Art', 'Environmental Concept Art & Design', 'Games and Real-Time 3D Environment Art', 'Digital3D', 'Props', 'Games and Real-Time 3D Environment', 'Lighting', 'Environment art', 'Architecture', 'Interior Environment', 'Bedroom', 'Grungy', 'Dirty', 'New', 'Modern', 'Vertex Paint', 'Real time', 'PBR Materials', 'Hard Surface']",2,27
2507,F-36G-ON Fourth Generation Fighter Jet Concept,"['Digital 3D', 'Animation', 'Live Action CG/VFX', 'Vehicles', 'Hard Surface', 'VFX for Film, TV & Animation', 'Fighter Jet', 'USN', 'US Navy', '4th Generation', 'F/A-18 Hornet', 'KAI T-50', 'Concept']",1,23
5389,Punisher,"['Digital 3D', 'Real-time', 'Fan Art', 'Character Modeling', 'UE4', 'ZBrush', 'Maya', 'SubstancePainter', 'fanart', 'Netflix', 'Marvel', 'Punisher']",0,14
2644,Ferrari 288 GTO Widebody,"['Digital 3D', 'Concept Art', 'Vehicles', 'Automotive', 'Ferrari', 'GTO', '288GTO', '3D', 'Render', 'Concept', 'Illustration', 'Art', 'Design', 'Vehicle', 'AutomotiveDesign', 'Digital Art', 'Custom', 'Widebody', 'Retro', 'Vintage', 'Classic']",0,31
2519,FIFAe World Cup 2021 Officiel Art Cover,"['Digital 2D', 'Concept Art', 'Environmental Concept Art & Design', 'Cover Art', 'Rachid Lotf', 'FIFA', 'FIFAe', 'FIFA World Cup', 'Messi', 'Ronaldo C', 'Maradona', 'Adidas', 'Xbox', 'Playstation 5', 'Concept art']",0,17
8567,概念气氛图-民国外景街道,"['Digital 2D', 'Digital 3D', 'Architectural Concepts', 'Environmental Concept Art & Design', '影视概念设计']",0,27
8242,sketches,,0,6
8557,明日香 asuka,"['Digital 2D', 'Comic Art', 'Illustration', 'Fan Art', 'Digital 2D', 'Illustration', 'Japnese']",1,30
4738,Nephele IV,"['Digital 2D', 'Digital 3D', 'Concept Art', 'Science Fiction', 'Environmental Concept Art & Design', 'scifi', 'cloud city', 'above the clouds', 'futurism', 'other worlds', 'planet', 'alien', 'future', 'civilisation', 'volumetric render', 'mesh to volume', 'starwars', 'planets', 'exoplanets', 'alien worlds', 'solar system', 'kerbal space program']",2,23
6948,The old hotel,"['Digital 3D', '3dmodel', 'house', 'props', 'blender', 'photoshop', 'rizomuv', '3dcoat', 'handpaint', 'handpaint texture', 'hotel', 'old hotel']",1,34
7548,White Witch,"['Digital 2D', 'Illustration', 'Fan Art', 'Character Design', 'Yonasaura', 'characterdesing', 'pinup', 'illustration', 'djinn', 'DTIYS', 'fanart']",0,42
408,Ad Astra,"['Digital 3D', 'Science Fiction', 'Realism', 'Scientific Illustration & Visualization', 'earth', 'orbit', 'sun', 'atmosphere', 'planet', 'clouds', 'terragen', 'blender', 'gaea', 'moon', 'space', 'universe', 'stars', 'milkyway', 'sunset', 'photorealism', 'science', 'sciencefiction', 'scifi']",0,14
1805,Cutie,"['Digital 3D', 'Stylized', 'Character Design', 'Character Modeling', '', 'artstation', '', 'cartoon', '', 'modeling', '', '3d', '', 'sculpting']",0,17
3218,Harenek - The Cursed Knight,,0,42
3195,Handheart,"['Digital 2D', 'Digital 3D', 'Real-time', 'Creatures', 'Environmental Concept Art & Design', 'Anatomy', 'Anatomy', 'hand', 'heart', 'conceptual']",1,33
8279,study,"['Digital 2D', 'Illustration', 'Environmental Concept Art & Design', 'Sketches', 'study digital art', 'digital art', 'concept art', 'envirement']",2,29
6544,Superman- for Print 3D,"['Digital 3D', '3D Printing', 'Comic Art', 'Anatomy', 'Character Modeling', 'superman', 'character art', 'comic', 'dc comics', 'man of steel']",12,25
8437,フータオ,['Digital 2D'],1,36
6764,The Gift and Curse of Knowledge,"['Digital 2D', 'Fantasy', 'Illustration', 'Character Design', 'elden ring', 'darksouls', 'god of war', 'dark fantasy', 'odin', 'norse mythology', 'norway', 'snow', 'fog', 'fenrir']",3,25
829,Baby Alien,"['Digital 2D', 'Concept Art', 'Book Illustration', 'Character Design', 'woman', 'beauty', 'scifi', 'space', 'uniform', 'spacegirls', 'alien', 'creature']",0,53
5862,Scene concept exercise,"['Digital 2D', 'Digital 3D', 'Animation', 'Illustration', 'Architectural Concepts', 'Environmental Concept Art & Design', 'Practice works', 'Concept Design', 'Concept art']",3,18
766,Avatar Pandora Rising - Sidewinder,"['Digital 3D', 'Concept Art', 'Automotive', 'Mechanical Design', 'avatar', 'vehicle', 'bike', 'military', 'sci-fi', 'transportation', 'guns', 'prop']",0,24
7036,Tomota Brorolla,"['Digital 3D', 'Real-time', 'Game Art', 'Vehicles', 'Automotive', 'Car', 'toyota', 'corolla', 'fake', 'but', 'cool', 'automotive', 'lowpoly', 'auto', 'drift', 'tuned']",2,23
6537,Supergirl cover version,"['Digital 2D', 'Comic Art', 'Book Illustration', 'Cover Art', 'illustration', 'art', 'supergirl', 'dc', 'dccomics', 'cover', 'coverart', 'coverartist']",0,31
7694,Yik Fat Building,"['Digital 3D', 'Concept Art', 'Architectural Visualization', 'yik fat', 'modelling', 'aarchitecture', 'concept art']",1,23
8358,wounded,"['Digital 2D', 'Comic Art', 'Stylized', 'Character Design', 'sketch', 'visual development', 'comics', 'comic artist', 'storytelling', 'flat colors', 'ww2', 'ww1', 'ghibli', 'world war 2', 'storyboard', 'thumbnail', 'soldier', 'cat', 'rifle', 'gun', 'battle', 'illustration', 'time lapse']",0,37
3491,Indiana Jones_2,"['Digital 2D', 'Cover Art', 'Fan Art', 'Character Design', 'indiana Jones', 'girl']",0,42
2563,Fallout New Vegas - Cattle Prod Remake,"['Real-time', 'Weapons', 'Fallout', 'Capital Wasteland', 'Fallout NV', 'Cattle Prod', 'Weapon', 'Creation Engine']",0,35
5801,Saber,"['Digital 2D', 'Illustration', 'Anime & Manga', 'Fan Art', 'illustration', 'Painting', 'digitalpainting', 'digital 2D', 'Digitalart', 'saber', 'saber alter', 'fate grand order', 'anime girl', 'fanart', 'anime fanart']",0,33
